,Source,Expected,Predicted
4667,"In the morning, Therese inquired of Laurent whether he considered it prudent to leave the paralysed woman in the dining-room during the evening.","Le matin, Thérèse demanda à Laurent s'il croyait prudent de laisser la paralytique dans la salle à manger pendant la soirée.","Le matin , Thérèse s ' informa de Laurent , s ' il croyait prudent de quitter la paralytique dans la salle à manger ."
4668,"– Je vois, dit-il, que votre charmante amie est tout à fait hors d’elle-même ; c’est tout simple, elle adore son neveu.","""I see,"" he said, ""that your charming friend is altogether beside herself; it is quite simple, she adores her nephew.""",""" I see ,"" he said , "" that your charming friend is all at all out of her own ; that is everything else , she is she adore her nephew ."
4669,"He lay there moaning under his heavy coverings, pale with long beard, sunken eyes, and from time to time turning his perspiring head on the dirty pillow, where the flies alighted.","Il était là, geignant sous ses grosses couvertures, pâle, la barbe longue, les yeux caves, et, de temps à autre, tournant sa tête en sueur sur le sale oreiller où s’abattaient les mouches.","Il était là , sous ses lourds couvertures , pâle de barbe , les yeux , les yeux de temps à autre en détourner la tête du vilain oreiller où les mouches venaient retomber ."
4670,"It was his fault, for, instead of helping his master, he had not ceased putting obstacles in his path!","C'était sa faute à lui, qui, au lieu d'aider son maître, n'avait cessé de semer des obstacles sur sa route !","C ' était sa faute , au lieu d ' aider son maître , il n ' avait pas cessé de les obstacles qui !"
4671,It was impossible to resist an existence which gave me an easy means of satisfying the thousand caprices of Marguerite.,Il n'était pas facile de résister à une vie qui me permettait de satisfaire sans me gêner aux mille caprices de Marguerite.,Il était impossible de résister à une existence qui me donnait un moyen facile de satisfaire les mille caprices de Marguerite .
4672,"With rows of flaring torches to light it up, and the colour and rude hilarity of an old-time banquet, it might have softened; but now, when two black-clothed gentlemen sat in the little circle of light thrown by a shaded lamp, one's voice became hushed and one's spirit subdued.","Avec des dizaines de torches flamboyantes, la couleur et la gaieté d’un banquet de jadis, l’atmosphère aurait été transformée ; mais pour l’heure, entre deux gentlemen vêtus de noir et assis dans le petit cercle de lumière projetée par une lampe à abat-jour, il y avait de quoi être déprimé et ne pas avoir envie de bavarder.","Avec des rangées de torches à la lumière qui le clair , et la gaieté si rude d ’ un vieux temps , elle se voyait ; mais , à présent que deux seigneurs noirs , placés sous le petit cercle aux lueurs d ’ une lampe à la main , se jetèrent des et l ’ âme ."
4673,Le premier venu ne peut-il pas dire qu’il est général ?,"Anybody can come along and say he's a general.""","The first man came , perhaps he has not told his face ."
4674,"""You pity me, little one?"" said d’Artagnan.","-- Tu me plains, bonne petite! dit d'Artagnan.","-- Vous me faites pitié , petite ? dit d ' Artagnan ."
4675,"Will you have four to one in hundreds?""",Tenez-vous quatre contre un en centaines?,Voulez - vous quatre contre cent ?
4676,"« Asseyez-vous donc et tâtez d’un de ces cigares, dit-il ; nous sommes tres impatients de savoir comment vous avez tout découvert.","""Take a seat, and try one of these cigars,"" he said. ""We are anxious to know how you managed it.",""" You ' re very and of one of these ,"" he said ; "" we are most to know how you have all found ."
4677,"Il termina rapidement son déjeuner, puis dit à demi-voix à Ludovic : – J’ai un mot pour vous.","He finished his meal rapidly, then said in a low voice to Lodovico: ""I want a word with you.""","He ended his breakfast , then said , half a voice in Lodovico : "" I have a word for you ."""
4678,"Though he was startled by this unexpected confidence, in his wife'spresence too, and by his son's strange tone about it, the old man madeno further inquiries, for in his opinion such affairs did not concern athird person.","Bien qu'il s'étonnât de cette confidence imprévue, faite devant safemme, et du ton bizarre de son fils, le vieux n'insista point, car ilestimait que ces choses-là ne regardent pas les tiers.","Bien qu ' il fût surpris de cette décision inattendue , dans sa femme trop , et encore de l ' étrange ton de son fils , le vieux bonhomme y , car , dans son opinion , il ne sembla pas non plus disposé ."
4679,"Had Julien devoted to the consideration of what went on in the drawing-room the time which he spent in exaggerating Mathilde's beauty, or in lashing himself into a fury at the aloofness natural to her family, whom she was forgetting in his company, he would have understood in what her despotic power over everyone round about her consisted.","Si Julien eût employé à examiner ce qui se passait dans le salon le temps qu’il mettait à s’exagérer la beauté de Mathilde, ou à se passionner contre la hauteur naturelle à sa famille, qu’elle oubliait pour lui, il eût compris en quoi consistait son empire sur tout ce qui l’entourait.","Si Julien eût dévoué à ce qui se passait dans le salon le temps qu ’ il passait en exagérer la beauté de Mathilde , ou se remettait en fureur à la naturelle à la famille des choses naturelles qu ’ elle oubliait à sa famille , il eût compris dans quelle puissance despotique pouvait être autour d ’ elle ."
4680,"""I will not go,"" said Aouda.","-- Je ne partirai pas », répondit la jeune femme.","-- Je n ' irai pas , dit Mrs ."
4681,"But if _we_ do not venture somebody else will; and after all, Mrs. Long and her daughters must stand their chance; and, therefore, as she will think it an act of kindness, if you decline the office, I will take it on myself.""","Long sera certainement touchée de notre amabilité et si vous ne voulez pas faire la présentation, c’est moi qui m’en chargerai.","Je suis sure que personne ne sera de leur mieux , et lorsque Mrs . Long - mere et ses filles sont de leur espoir ."
4682,"He came to regard his master's project as intended in good earnest, believed in the reality of the bet, and therefore in the tour of the world and the necessity of making it without fail within the designated period.","Déjà même, il s'inquiétait des retards possibles, des accidents qui pouvaient survenir en route. Il se sentait comme intéressé dans cette gageure, et tremblait à la pensée qu'il avait pu la compromettre la veille par son impardonnable badauderie.","Il venait considérer le projet dont Mr . Fogg avait l ' intention bien arrêtée , à la réalité de son pari , et dans le tour du monde , dans la nécessité de le faire sans y penser , dans les temps réglementaires ."
4683,"La Esmeralda smiled, sighed, and remained silent.","La Esmeralda sourit, soupira, et garda le silence.","La Esmeralda sourit , soupira , et resta muette ."
4684,"Lowering his head and placing his hands on his thighs, he called out: 'Now for it, François !'","Il baissa la tête, mit ses mains sur ses cuisses et me cria : – Allons-y, François !","Sa tête , son tête et lui mettant les mains sur ses cuisses , il s ’ appelait : – À présent , François !"
4685,Quand prêchera-t-il ?,"When does he preach?""",When will he give you up ?
4686,"""Ah, to see me?"" said de Winter, cunningly.",-- Ah! me voir? dit sournoisement Lord de Winter.,-- Ah ! pour me voir ? dit de Winter nonchalamment tout bas .
4687,"The balloon-case bulged out again, and the wind, taking it, drove it along like a vessel.","L'enveloppe de l'aérostat fit poche alors, et le vent s'y engouffrant, le poussa comme un navire vent arrière.","L ' enveloppe de l ' aérostat , le vent , le , l ' au large ."
4688,After that there was nothing more.,"Ensuite, il n'y eut plus rien.",Rien de plus .
4689,"Alice went timidly up to the door, and knocked.",Alice s’approcha timidement de la porte et frappa.,Alice s ’ avança timidement à la porte et frappa .
4690,'Good work!' he said.,– À la bonne heure ! dit-il.,– À l ’ ouvrage ! dit - il .
4691,"– C’est-à-dire à Genève, dit le chanoine en souriant.","""That is to say, Geneva,"" put in the Canon with a smile.",""" It is a mean to Geneva ,"" said the Canon , smiling ."
4692,"He tried to picture to himself the frame of mind of a sonwho had inherited a vast fortune, and who, thanks to that wealth, maynow know many long-wished-for delights, which the avarice of his fatherhad prohibited--a father, nevertheless, beloved and regretted.","Il cherchait à concevoir l'état d'âme dû fils qui hérite d'une grossefortune, qui va goûter, grâce à elle, beaucoup de joies désirées depuislongtemps et interdites par l'avarice d'un père, aimé pourtant, etregretté.","Il voulut se figurer que le corps d ’ un esprit de conte avait hérité d ’ une fortune immense , et qui , grâce à cette richesse , savoir des jouissances en délices que les désiraient , que l ’ avarice de son père , père , encore , aimée et regrettait ."
4693,"It was Frantz de Galais' sweetheart, the young man at the Sand Pit, where we'd been invited to the wedding !'","C’était la fiancée du jeune homme des Sablonnières, Frantz de Galais, chez qui nous étions invités aux noces !","C ’ était la fiancée de Frantz , le jeune homme des Sablonnières , où nous serions invités au mariage !"
4694,"But three o'clock had struck, the ascent was completed, not a man remained below.","Mais trois heures avaient sonné, la sortie était faite, plus un homme ne restait au fond.","Mais trois heures avaient sonné , l ' ascension fut faite , et aucun homme ne resta au - dessous ."
4695,"""Did she afterward return?""",-- Et elle est rentrée ensuite?,-- Est - ce qu ' elle est rentrée après ?
4696,"« La seconde idée que le comte t’envoie est celle-ci : S’il te vient une raison brillante, une réplique victorieuse qui change le cours de la conversation, ne cède point à la tentation de briller, garde le silence ; les gens fins verront ton esprit dans tes yeux.","""The second idea which the Conte sends you is this: if there should occur to you a brilliant argument, a triumphant retort that will change the course of the conversation, do not give in to the temptation to shine; remain silent: people of any discernment will see your cleverness in your eyes.",""" The second idea that the Conte is sending you to this ; If he comes to you a brilliant reason , a which keep on the course of the conversation , not to imagine the temptation to figure , the silence : the people will see your mind going in your eyes ."
4697,"""Then let him come in, if you please.""","-- Alors faites entrer, madame, je vous prie.","-- Qu ' il vienne alors , s ' il vous plaît ."
4698,"""Pardon me for having joined with your persecutors.""",-- Pardon de m'être joint à vos persécuteurs.»,-- Pardonnez - moi de m ' avoir été liée par vos persécuteurs .
4699,"She grew provoked at the doctrines of religion; the arrogance of the polemic writings displeased her by their inveteracy in attacking people she did not know; and the secular stories, relieved with religion, seemed to her written in such ignorance of the world, that they insensibly estranged her from the truths for whose proof she was looking.","Elle s’irrita contre les prescriptions du culte; l’arrogance des écrits polémiques lui déplut par leur acharnement à poursuivre des gens qu’elle ne connaissait pas; et les contes profanes relevés de religion lui parurent écrits dans une telle ignorance du monde, qu’ils l’écartèrent insensiblement des vérités dont elle attendait la preuve.","Elle s ’ aux doctrines de la religion ; les hauteurs des lui par leurs , sur les attaquer au monde , et les , de la religion , lui semblaient écrites dans une telle rancune du monde , qu ’ ils fatalement ses préférence pour qui elle regardait ."
4700,"But I wronged the poor honest creature very much, for which I was very sorry afterwards.","Mais je faisais une violente injustice à cette pauvre et honnête créature, ce dont je fus très-chagrin par la suite.","Mais j ' le pauvre honnête être , car je ne me sentais que plus tard ."
4701,"It was many months since she had mentioned his name to Elizabeth; but now, as soon as they were alone together, she said:","Depuis longtemps elle n’avait pas prononcé son nom devant Elizabeth, mais ce jour-la, des qu’elles furent seules, elle lui dit :","Bien des mois qu ’ elle eut annoncé son nom a Elizabeth , mais , des qu ’ ils fussent seuls ensemble , elle dit :"
4702,St. John called me to his side to read; in attempting to do this my voice failed me: words were lost in sobs.,"Saint-John m'appela pour me faire lire; mais la voix me manqua, les paroles furent étouffées par les sanglots.","Saint - John m ' appela à lire ; en essayant de faire ce que ma voix me faisait perdre , les mots étaient perdus en sanglots ."
4703,"""Of Louis XI.! A pardon!""",– À Louis XI ? une grâce ?,"– De Louis XI , le roi !"
4704,"Thus, instead of putting aside a few sous like our peasants, miners drink, get into debt, and end by not having enough to support their families.""","Ainsi, au lieu de mettre des sous de côté comme nos paysans, les mineurs boivent, font des dettes, finissent par n'avoir plus de quoi nourrir leur famille.","Aussi , au lieu de nous séparer quelques sous , comme nos paysans , de boire , d ' avoir seulement assez de place pour appuyer les familles ."
4705,"On nasty days in winter, on foggy mornings, the glass throws nothing but darkness on the sticky tiles—unclean and abominable gloom.","Par les vilains jours d'hiver, par les matinées de brouillard, les vitres ne jettent que de la nuit sur les dalles gluantes, de la nuit salie et ignoble.","Les jours d ' hiver , de mauvais jours , le noir n ' a que l ' obscurité des tuiles , sale et ."
4706,I begged for the honour of lighting the fuse.,Je sollicitai l'honneur de mettre le feu à la mine.,Je la priai alors l ' honneur d ' allumer la mèche .
4707,"""What?""",-- Quoi donc ?,-- Quoi ?
4708,"""Ah, and a master stroke, too, I assure you.","-- Et un maître coup d'épée, je vous l'assure.",-- Ah ! et un maître ! je vous assure aussi .
4709,They came in sight of the landing-stage.,Ils arrivaient en vue de l’embarcadère. Elle s’arrêta soudain et dit pensivement :,Ils arrivèrent en vue du perron .
4710,Mrs. Collins knew not what to make of him.,Mrs. Collins ne savait qu’en penser.,Collins ne savait que faire de lui .
4711,"""Here it is,"" Captain Nemo replied, showing me a chart of the Greek Islands.","-- Le voici, répondit le capitaine Nemo, en me montrant une carte de l'Archipel.","-- En voici », répondit le capitaine Nemo , qui me montrant la carte de l ' île grec ."
4712,"They condescended occasionally to poetry or oratory; and Byron, Charles James Fox, Sheridan, and Castlereagh, preserved some reputation amongst them, in spite of their publicity.","Ils condescendent parfois à être poètes, orateurs, et Byron, Charles James Fox, Castlereagh, ont conservé parmi eux quelque renommée.","Elles ont voulu quelquefois jusqu ' à la poésie ou le sous - guet , James Fox , Sheridan et , , gardaient une réputation de réputation , malgré leur ."
4713,"A la suite de cette folie, qui fit frémir le marquis boudeur, il trouva un prétexte pour rappeler à Grianta le jeune Fabrice.","After this act of folly, which made the sullen Marchese shudder, he found an excuse to recall young Fabrizio to Grianta.","In the course of this act of folly which made the Marchese , he found an excuse to remember the young Fabrizio ."
4714,"There was, from that moment, in her feeling for Julien, something vague, unaccountable, almost akin to terror.","Il y eut dès ce moment, dans son sentiment pour Julien, du vague, de l’imprévu, presque de la terreur.","Il y avait , dans ce moment , dans son âme , quelque chose de vague , inexplicable , presque comme de terreur ."
4715,I take up my pen again to do what I have just told you I would not; but circumstances are such that I cannot help earnestly begging you all to come here as soon as possible.,« Je reprends la plume pour vous prier de faire ce qu’a l’instant je n’osais vous demander. Les circonstances sont telles que je ne puis m’empecher de vous supplier de revenir tous aussitôt que possible.,"Je vous la plume pour ce que je viens de vous dire , je le ferais ; mais les circonstances sont telle que je ne puis vous empecher de vous inviter trop tôt ."
4716,"""Which means?""",-- Ce qui veut dire?,-- Et lequel ?
4717,We could hope to be picked up.,On pouvait espérer d'être recueilli.,Nous pourrions espérer qu ' on le .
4718,"Alice said nothing; she had sat down with her face in her hands, wondering if anything would ever happen in a natural way again.","Alice ne dit rien ; elle s’était rassise, la figure dans ses mains, se demandant avec étonnement si jamais les choses reprendraient leur cours naturel.","Alice ne dit rien . Elle s ’ était assise la face dans ses mains , et elle se demandait si quelque malheur n ’ était jamais arrivé à une manière naturelle ."
4719,"""The theories say that, do they?"" replied the Professor in the tone of a meek disciple.",--Toutes les théories disent cela? répondit le professeur on prenant un air bonhomme.,"-- Le mot dire , les théories , au dire ? répondit le professeur d ' un air doux et doux ."
4720,"'If I speak, she can no longer doubt the intensity of my emotion, the sound of my voice will betray me, all may be lost once more.'","Si je parle, elle ne peut plus douter de l’excès de mon émotion, le son de ma voix me trahira, tout peut être perdu encore.","Si je parle , elle ne peut plus douter l ’ excès de mon émotion , le bruit de ma voix me le , tout se peut encore se perdre une fois ."
4721,"I took a plain but clean and light summer dress from my drawer and put it on: it seemed no attire had ever so well become me, because none had I ever worn in so blissful a mood.","Je mis une robe d'été, légère et d'une couleur claire; il me sembla que jamais vêtement ne m'avait mieux parée, parce que jamais aucun n'avait été porté avec tant de joie.","Je pris une simple et propre robe d ' été loin de mon tiroir et je le fis ; il ne me semblait jamais qu ' être si bien devenu moi , parce qu ' aucun homme ne m ' avait mis en humeur si doux ."
4722,"After a few moments' repose, necessitated by his extreme weakness, Captain Nemo continued,--","Après quelques instants de repos, nécessités par son extrême faiblesse, le capitaine Nemo reprit en ces termes:","Après quelques instants de repos , puis , son extrême faiblesse , le capitaine Nemo continua :"
4723,But to-day they meant to display their biceps.,Aujourd'hui ils allaient montrer leurs biceps.,"Mais aujourd ' hui , ce devait être l ' de leur intelligence ."
4724,"""What business?"" asked Sir Henry sharply.",– Quelle affaire ? intervint Sir Henry non sans brusquerie.,– Quelle affaire ? demanda vivement Sir Henry .
4725,"Having spread the quilt and folded my night-dress, I went to the window-seat to put in order some picture-books and doll's house furniture scattered there; an abrupt command from Georgiana to let her playthings alone (for the tiny chairs and mirrors, the fairy plates and cups, were her property) stopped my proceedings; and then, for lack of other occupation, I fell to breathing on the frost-flowers with which the window was fretted, and thus clearing a space in the glass through which I might look out on the grounds, where all was still and petrified under the influence of a hard frost.","Après avoir étendu la courte-pointe et plié mes vêtements de nuit, j'allai à la fenêtre; quelques livres d'images et quelques jeux y avaient été oubliés. Je voulus les ranger, mais Georgiana m'ordonna durement de laisser ses affaires en repos.","Après avoir étalé les meubles de M . Rochester , je me dirigeai vers le coin de la fenêtre , pour y placer quelques livres de tableau et de poupée , je n ' y avais que des meubles de la mère . Je m ' y jetai donc seul , parce que les petits chaises et les tasses , ma propriété s ' arrêta tout - à - fait ; et , faute d ' autre occupation , je tombai à me promener sur les fleurs de gelée , qui était comme une vague , et ainsi que je pus lire dans les chaises sur lesquelles j ' avais à regarder sous les champs , tout était en haleine troublé , mais aussi une tempête de douleur ."
4726,"Others raised their arms, trembling with pity. Ah, poor woman! what wretchedness!","D'autres leverent leurs bras, tremblants de pitié: ah! la pauvre femme! quelle misere!","D ' autres , en se levant les bras , tremblants d ' une pitié !…"
4727,"'So that if one mentions _industry_,' said the Prince, with a laugh, 'you may be sure that your fair one is thinking of herself and not of you.","– Ainsi si l’on parle d’industrie, dit le prince en riant, vous êtes sûr que votre belle songe à elle et non pas à vous.","– Si l ’ on parle de , dit le prince en riant , vous pouvez bien penser que votre belle - femme pense à elle et non de vous ."
4728,"Consequently, this extraordinary cetacean could transfer itself from one locality to another with startling swiftness, since within an interval of just three days, the Governor Higginson and the Christopher Columbus had observed it at two positions on the charts separated by a distance of more than 700 nautical leagues.","Donc, ce cétacé extraordinaire pouvait se transporter d'un endroit à un autre avec une vélocité surprenante, puisque à trois jours d'intervalle, le _Governor-Higginson_ et le _Cristobal-Colon_ l'avaient observé en deux points de la carte séparés par une distance de plus de sept cents lieues marines.","Par conséquent , ce cétacé extraordinaire pouvait s ' enflammer d ' un autre côté avec une rapidité surprenante , et , depuis trois jours environ , le gouverneur favori et le réveil Colomb avait fait observer , à deux pas que les cartes se séparaient à une distance de plus de sept cents lieues ."
4729,The heart of the best woman is pitiless toward the sorrows of a rival.,Le coeur de la meilleure femme est impitoyable pour les douleurs d'une rivale.,Le cœur de la meilleure femme est sans pitié des douleurs d ’ un rival .
4730,"For a month past she had been miserable, but that proud spirit was far from confessing its feelings to itself.","Depuis un mois elle était malheureuse, mais cette âme hautaine était bien loin de s’avouer ses sentiments.","Depuis un mois elle était malheureuse , mais cette âme si fière était bien loin d ’ avouer ses sentiments ."
4731,"Emma tasted this love in a discreet, absorbed fashion, maintained it by all the artifices of her tenderness, and trembled a little lest it should be lost later on.","Emma goûtait cet amour d’une façon discrète et absorbée, l’entretenait par tous les artifices de sa tendresse, et tremblait un peu qu’il ne se perdît plus tard.","Emma cet amour d ’ une façon discret , absorbée par toutes les de ses tendresses , et tremblait un peu de crainte qu ’ on ne s ’ plus tard ."
4732,"At the moment of leaving the harbour, my uncle, who was tenaciously fond of naming his new discoveries, wanted to give it a name, and proposed mine amongst others.","Au moment de quitter le petit port, mon oncle, qui tenait à sa nomenclature géographique, voulut lui donner un nom, le mien, entre autres.","Au moment de quitter le port , mon oncle , qui sentit confusément sa découverte , voulait lui faire dire un nom et le regarder entre autres ."
4733,Conseil and Land spent the long hours with me.,Conseil et Land passaient de longues heures avec moi.,"Conseil et moi , nous passions les longues heures à la maison ."
4734,"I lifted the curtain of my window, and saw him get into the cabriolet which awaited him at the door; but scarcely was he seated before he burst into tears and hid his face in his pocket-handkerchief.","Je soulevai le rideau de ma fenêtre, et je le vis remonter dans le cabriolet qui l'attendait à la porte; mais à peine y était-il qu'il fondit en larmes et cacha son visage dans son mouchoir.","Je levai les rideaux de ma fenêtre , et je le vis entrer à la porte qui l ' attendait à la porte ; mais à peine fut - il assis devant lui , qu ' il fondit en larmes et lui cacha la figure dans son mouchoir de poche ."
4735,And when Maheu had told him the story he added between his teeth:,"Et, Maheu lui ayant conté l'histoire, il ajouta entre les dents:","Et , quand Maheu lui eut raconté l ' histoire , il ajouta entre ses dents :"
4736,"Goody Falourdel, have you brought that leaf into which the crown which the demon gave you was transformed?","Femme Falourdel, avez-vous apporté cette feuille sèche en laquelle s’est transformé l’écu que le démon vous avait donné ?","La Falourdel , avez - vous amené cette feuille dans laquelle l ’ écu que le démon vous a donnée ?"
4737,"This invisible protection, which rendered their own action unavailing, both irritated and piqued the engineer.","Cette protection invisible, qui réduisait à néant leur propre action, irritait et touchait à la fois l'ingénieur.","Cette protection invisible , qui rendit à ses projets , s ' irritait et non moins que l ' ingénieur ."
4738,"Our leader's head came abreast of the off hind wheel, then of the off front one--then for a hundred yards we did not gain an inch, and then with a spurt the bay leader was neck to neck with the black wheeler, and our fore wheel within an inch of their hind one.","Puis, sur un parcours de cent yards on ne gagna pas un pouce. Alors, d'un nouvel élan, le cheval de tête se plaça côte à côte avec le cheval noir du côté de la roue, et notre roue de devant se trouva à moins d'un pouce de leur roue de derrière.","La tête de tête de tête se fit entendre par la roue de la proue … puis sur un bout de cent pas nous n ' pas de pouce et ensuite par une pierre dont le chef portait le cou tendu avec le cocher noir , et notre roue , en se mettant à deux pas de loup ."
4739,"Adieu, my dear, for ever!--I am, your most affectionately, J.E.'","«Adieu, ma chérie, pour toujours.","Adieu , ma chère , pour toujours , je suis votre la plus habile , moi , j ' ai la sienne avec tendresse ."
4740,"Boots and shoes went whirling through the air, and Mr. Fogg thought he even heard the crack of revolvers mingling in the din, the rout approached the stairway, and flowed over the lower step.","Tout servait de projectiles. Bottes et souliers décrivaient dans l'air des trajectoires très tendues, et il sembla même que quelques revolvers mêlaient aux vociférations de la foule leurs détonations nationales.","Le garçon de l ' air , les souliers de garçon , le sieur Fogg crut entendre se briser dans le fracas , la rumeur publique s ' approcha de l ' escalier et s ' enfonça dans le pas bas ."
4741,"Outside, beyond the low, white fence, a wagonette with a pair of cobs was waiting.","Dehors, derrière la barrière blanche et basse, un break attelé attendait.","Dehors , il y avait un haut char de vieux lames qui paraissait à bancs à deux de ."
4742,"To hear you, I thought that you were bringing back a young partridge stuffed with truffles!""","À vous entendre, je croyais que vous rapportiez un perdreau truffé!",Je vous ai cru voir en vous emportant une jeune perdrix des truffes ! »
4743,"Mr. Rochester now tried to walk about: vainly,--all was too uncertain.","M. Rochester essaya de se promener, mais en vain: tout était trop incertain pour lui.","M . Rochester voulut se promener ; il était temps , et , d ' ailleurs , il était profondément vague ."
4744,"This wasn't the first time he'd paid it a visit, and I thought his sole reason for leading us to this locality was to show us a natural curiosity.","Ce n'était pas la première fois qu'il le visitait, et je pensais qu'en nous conduisant en cet endroit il voulait seulement nous montrer une curiosité naturelle.","Ce n ' était pas la première fois qu ' il conviendrait de faire visite , et je croyais sa seule raison qui nous menait en cet endroit , c ' était pour nous montrer une curiosité naturelle ."
4745,He told me:,Il me dit :,Il me dit :
4746,"""I had better not pass my word: I might be obliged to break it.""","-- Il vaut mieux que je ne promette pas, parce que je ne pourrai peut-être pas tenir ma parole.",-- Je ferais mieux de ne pas passer ma parole ; je serais obligée de le briser .
4747,M. de Treville recommended everyone to return home and wait for news.,M. de Tréville les invita donc à rentrer chacun chez eux et à attendre de ses nouvelles.,M . de Tréville recommanda tout le monde à chacun pour attendre des nouvelles .
4748,"""Hold up!"" I shouted.",C'est bien! c'est bien!,-- Arrêtez ! criai - je .
4749,"I insisted on my aversion to lying with my own brother, and she insisted upon its being impossible to bring him to consent to my going from him to England; and in this uncertainty we continued, not differing so as to quarrel, or anything like it, but so as not to be able to resolve what we should do to make up that terrible breach that was before us. At last I resolved on a desperate course, and told my mother my resolution, viz. that, in short, I would tell him of it myself.","J'insistais sur mon aversion à vivre en état de mariage avec mon propre frère; et elle insistait sur ce qu'il était impossible de l'amener à consentir à mon départ pour l'Angleterre; et dans cette incertitude nous continuâmes, notre différend ne s'élevant pas jusqu'à la querelle ou rien d'analogue; mais nous n'étions pas capables de décider ce qu'il fallait faire pour réparer cette terrible brèche.","Je à mon égard pour supporter tout ce qu ' il m ' était impossible de le ramener en Angleterre ; dans cette incertitude nous nous non pas de nous , ou n ' importe quel point , mais pour ne pas pouvoir conclure à ce que nous devant nous , c ' était une chose terrible ; enfin je résolus donc de faire une décision à ma mère , et de ma résolution , que je à en un mot ."
4750,"That day I purchased my last volumes, my last pamphlets, my last newspapers, and ever since I've chosen to believe that humanity no longer thinks or writes.","Ce jour-là, j'ai acheté mes derniers volumes, mes dernières brochures, mes derniers journaux, et depuis lors, je veux croire que l'humanité n'a plus ni pensé, ni écrit.","Ce jour - là , j ' ai acheté mes dernières , mes dernières journaux , et jamais , puisque je suis choisi pour croire que l ' humanité ne songe plus ou écrit ."
4751,"The eighty, I know, despise me.""",Les quatre-vingts que je connais me méprisent.,"Les quatre - vingts , je sais bien , moi ."
4752,"To Catherine and Lydia, neither the letter nor its writer were in any degree interesting.","Pour Catherine et Lydia, la lettre ni son auteur n’étaient le moins du monde intéressants.","A Catherine et Lydia , ni la lettre ni l ’ auteur de leur auteur ."
4753,"""Ah! She has a carriage, then, this niece of the doctor?"" interrupted Porthos, one of whose faults was a great looseness of tongue. ""A nice acquaintance, my friend!""","-- Ah! elle a un carrosse, la nièce du docteur? interrompit Porthos, dont un des défauts était une grande incontinence de langue; belle connaissance, mon ami.","-- Ah ! elle s ' est donc une voiture , cette nièce du médecin , interrompit Porthos , dont les défauts étaient une grande langue de langue , une charmante connaissance , mon ami !»"
4754,"Hour by hour she followed the workers, sharing their hopes and fears.","Heure par heure, elle suivait ainsi le travail, partageait les espérances et les abattements.","a l ' heure , elle suivit les travailleurs , oubliant leurs espérances et les craintes ."
4755,"If she had hidden it--why?""","Si elle l'a caché, pourquoi?","Si elle l ' avait cachée , pourquoi ?"
4756,"And how did you know of my being here? And by what strange adventure did you contrive to have me brought into this house? And how-""",et comment avez-vous su que j'y étais? et par quelle étrange aventure m'avez-vous fait conduire dans cette maison?,Et comment savez - vous que je suis venu ici ? et par quel étrange aventure avez - vous fait pour que je pusse m ' introduire dans cette maison ? et comment ensuite ?...
4757,"But this was merely a mischievous report; it had no attraction except for snuff, which it seemed to draw to itself in great quantities.","Pure calomnie; il n'attirait que le tabac, mais en grande abondance, pour ne point mentir.","Mais ce ne fut qu ' un bruit de , c ' était une seule attraction , qui semblait s ' y tirer d ' grandes quantités ."
4758,"""But still, we can make sure that they are so.""","-- N'importe, on peut s'en assurer.",Mais nous pouvons pourtant affirmer que c ' est cela .
4759,"After this, he no longer hesitated, but sent off telegrams on all sides--to the prefect of Lille, to the corps of soldiery at Douai, to the police at Marchiennes.","Des lors, il n'hésita plus, il lança des dépeches de tous côtés, au préfet de Lille, au corps de troupe de Douai, a la gendarmerie de Marchiennes.","Après cela , il n ' hésita plus , hésita , mais retomba sur tous côtés , sur le préfet de Lille , jusqu ' au corps de ... en Douai , a Marchiennes ."
4760,"He sent every day to inquire what ships were in, still no news of Cacambo.",Il envoyait tous les jours à la découverte de tous les vaisseaux et de toutes les barques: nulles nouvelles de Cacambo.,"Il fit toutes les journées des nouvelles de savoir ce que étaient les vaisseaux , et encore tous les jours de Cacambo ."
4761,"La lettre était bien plaisante ; le comte employait les termes les plus lugubres, et cependant la joie la plus vive éclatait à chaque mot ; il évitait les détails sur le genre de mort du prince, et finissait sa lettre par ces mots :","The letter was very pleasant; the Conte employed the most lugubrious terms, and yet the keenest joy broke out in every word; he avoided any detail of the Prince's death, and ended with the words:","The letter was very ; the Conte would the most terms , and yet joy broke off at every word ; he the details of the Prince ' s kind , and was his letter by the words :"
4762,– Priez Mme la duchesse d’attendre un petit quart d’heure.,"""Ask the Signora Duchessa to wait for a quarter of an hour.""",""" to the Signora Duchessa ' s a quarter of an hour ."""
4763,"Henceforth, the field was open to all folly.",Le champ était désormais libre à toute folie.,"Dès lors , le champ fut ouvert à toutes ."
4764,He no longer beheld anything but backs.,Il ne voyait plus que des dos.,Il ne voyait plus que le dos .
4765,"It's fire-damp.""",C'est du grisou.,C ' est du feu humide .
4766,"– Non, par miracle.","""No, by a miracle.""",""" No , by miracle ."""
4767,"""What she?"" asked Athos.",-- Qui elle? demanda Athos.,-- Comment ? fit Athos .
4768,"Then you have not understood me; you have not guessed—""",Vous ne m’avez donc pas compris? vous n’avez pas deviné?...,"Alors vous ne m ’ avez pas compris , vous ne l ’ avez pas deviné ..."
4769,"""What, that which brings you home to me?",-- Comment? ce qui vous amène près de moi!,"-- Comment , celui qui vous ramène chez moi ?"
